date,mois_jour,year,allcause,allcause_per100k,covid,covid_per100k
2019-10-30,10/30,2019,1663.0,2.5655266040326437,,
2019-10-31,10/31,2019,1670.0,2.576325573502414,,
2019-11-01,11/01,2019,1704.0,2.628777710927014,,
2019-11-02,11/02,2019,1720.0,2.6534610697150613,,
2019-11-03,11/03,2019,1658.0,2.557813054411379,,
2019-11-04,11/04,2019,1718.0,2.6503756498665556,,
2019-11-05,11/05,2019,1629.0,2.5130744666080433,,
2019-11-06,11/06,2019,1710.0,2.6380339704725317,,
2019-11-07,11/07,2019,1729.0,2.6673454590333376,,
2019-11-08,11/08,2019,1624.0,2.505360916986779,,
2019-11-09,11/09,2019,1785.0,2.7537372147915025,,
2019-11-10,11/10,2019,1632.0,2.5177025963808024,,
2019-11-11,11/11,2019,1545.0,2.3834868329707963,,
2019-11-12,11/12,2019,1740.0,2.68431526820012,,
2019-11-13,11/13,2019,1735.0,2.6766017185788553,,
2019-11-14,11/14,2019,1771.0,2.7321392758519614,,
2019-11-15,11/15,2019,1763.0,2.719797596457938,,
2019-11-16,11/16,2019,1723.0,2.65808919948782,,
2019-11-17,11/17,2019,1722.0,2.656546489563567,,
2019-11-18,11/18,2019,1752.0,2.7028277872911555,,
2019-11-19,11/19,2019,1774.0,2.7367674056247204,,
2019-11-20,11/20,2019,1747.0,2.6951142376698907,,
2019-11-21,11/21,2019,1752.0,2.7028277872911555,,
2019-11-22,11/22,2019,1863.0,2.8740685888832322,,
2019-11-23,11/23,2019,1811.0,2.793847672822079,,
2019-11-24,11/24,2019,1680.0,2.591752672744944,,
2019-11-25,11/25,2019,1780.0,2.746023665170238,,
2019-11-26,11/26,2019,1825.0,2.8154456117616204,,
2019-11-27,11/27,2019,1804.0,2.7830487033523084,,
2019-11-28,11/28,2019,1708.0,2.634948550624026,,
2019-11-29,11/29,2019,1819.0,2.8061893522161028,,
2019-11-30,11/30,2019,1712.0,2.641119390321038,,
2019-12-01,12/01,2019,1621.0,2.50073278721402,,
2019-12-02,12/02,2019,1736.0,2.6781444285031086,,
2019-12-03,12/03,2019,1788.0,2.7583653445642615,,
2019-12-04,12/04,2019,1745.0,2.692028817821385,,
2019-12-05,12/05,2019,1770.0,2.7305965659277085,,
2019-12-06,12/06,2019,1686.0,2.6010089322904615,,
2019-12-07,12/07,2019,1774.0,2.7367674056247204,,
2019-12-08,12/08,2019,1694.0,2.613350611684485,,
2019-12-09,12/09,2019,1772.0,2.7336819857762142,,
2019-12-10,12/10,2019,1758.0,2.712084046836673,,
2019-12-11,12/11,2019,1718.0,2.6503756498665556,,
2019-12-12,12/12,2019,1834.0,2.8293300010798967,,
2019-12-13,12/13,2019,1864.0,2.875611298807485,,
2019-12-14,12/14,2019,1820.0,2.8077320621403556,,
2019-12-15,12/15,2019,1699.0,2.6210641613057497,,
2019-12-16,12/16,2019,1710.0,2.6380339704725317,,
2019-12-17,12/17,2019,1847.0,2.849385230095185,,
2019-12-18,12/18,2019,1829.0,2.821616451458632,,
2019-12-19,12/19,2019,1812.0,2.7953903827463322,,
2019-12-20,12/20,2019,1840.0,2.8385862606254144,,
2019-12-21,12/21,2019,1806.0,2.7861341232008145,,
2019-12-22,12/22,2019,1782.0,2.749109085018744,,
2019-12-23,12/23,2019,1786.0,2.7552799247157553,,
2019-12-24,12/24,2019,1772.0,2.7336819857762142,,
2019-12-25,12/25,2019,1741.0,2.685857978124373,,
2019-12-26,12/26,2019,1800.0,2.776877863655297,,
2019-12-27,12/27,2019,1814.0,2.798475802594838,,
2019-12-28,12/28,2019,1826.0,2.8169883216858733,,
2019-12-29,12/29,2019,1701.0,2.6241495811542555,,
2019-12-30,12/30,2019,1884.0,2.906465497292544,,
2019-12-31,12/31,2019,1799.0,2.775335153731044,,
2020-01-01,01/01,2020,1900.0,2.917511209385173,,
2020-01-02,01/02,2020,1895.0,2.9098335483078435,,
2020-01-03,01/03,2020,1949.0,2.992752287943001,,
2020-01-04,01/04,2020,1825.0,2.8023462932252317,,
2020-01-05,01/05,2020,1735.0,2.6641483938333024,,
2020-01-06,01/06,2020,1975.0,3.032676125545114,,
2020-01-07,01/07,2020,1987.0,3.0511025121307043,,
2020-01-08,01/08,2020,1939.0,2.9773969657883423,,
2020-01-09,01/09,2020,1964.0,3.0157852711749893,,
2020-01-10,01/10,2020,1931.0,2.9651127080646154,,
2020-01-11,01/11,2020,1860.0,2.8560899207665376,,
2020-01-12,01/12,2020,1784.0,2.7393894723911307,,
2020-01-13,01/13,2020,1811.0,2.7808488422087096,,
2020-01-14,01/14,2020,1934.0,2.969719304711013,,
2020-01-15,01/15,2020,1894.0,2.9082980160923775,,
2020-01-16,01/16,2020,1880.0,2.886800565075855,,
2020-01-17,01/17,2020,1840.0,2.82537927645722,,
2020-01-18,01/18,2020,1759.0,2.701001167004484,,
2020-01-19,01/19,2020,1725.0,2.648793071678644,,
2020-01-20,01/20,2020,1789.0,2.74706713346846,,
2020-01-21,01/21,2020,1810.0,2.7793133099932437,,
2020-01-22,01/22,2020,1793.0,2.7532092623303237,,
2020-01-23,01/23,2020,1788.0,2.7455316012529942,0.0,0.0
2020-01-24,01/24,2020,1845.0,2.8330569375345496,0.0,0.0
2020-01-25,01/25,2020,1808.0,2.7762422455623117,0.0,0.0
2020-01-26,01/26,2020,1755.0,2.6948590381426203,0.0,0.0
2020-01-27,01/27,2020,1878.0,2.8837295006449235,0.0,0.0
2020-01-28,01/28,2020,1817.0,2.7900620355015047,0.0,0.0
2020-01-29,01/29,2020,1863.0,2.860696517412935,0.0,0.0
2020-01-30,01/30,2020,1778.0,2.7301762790983353,0.0,0.0
2020-01-31,01/31,2020,1852.0,2.8438056630428106,0.0,0.0
2020-02-01,02/01,2020,1742.0,2.674897119341564,0.0,0.0
2020-02-02,02/02,2020,1859.0,2.8545543885510716,0.0,0.0
2020-02-03,02/03,2020,1887.0,2.8975492905841165,0.0,0.0
2020-02-04,02/04,2020,1871.0,2.8729807751366625,0.0,0.0
2020-02-05,02/05,2020,1743.0,2.67643265155703,0.0,0.0
2020-02-06,02/06,2020,1812.0,2.782384374424175,0.0,0.0
2020-02-07,02/07,2020,1832.0,2.813095018733493,0.0,0.0
2020-02-08,02/08,2020,1807.0,2.774706713346846,0.0,0.0
2020-02-09,02/09,2020,1718.0,2.6380443461703824,0.0,0.0
2020-02-10,02/10,2020,1828.0,2.8069528898716296,0.0,0.0
2020-02-11,02/11,2020,1792.0,2.7516737301148577,0.0,0.0
2020-02-12,02/12,2020,1796.0,2.757815858976721,0.0,0.0
2020-02-13,02/13,2020,1776.0,2.7271052146674037,0.0,0.0
2020-02-14,02/14,2020,1772.0,2.7209630858055402,0.0,0.0
2020-02-15,02/15,2020,1760.0,2.7025366992199498,1.0,0.0015355322154658804
2020-02-16,02/16,2020,1799.0,2.7624224556231187,0.0,0.0
2020-02-17,02/17,2020,1874.0,2.87758737178306,0.0,0.0
2020-02-18,02/18,2020,1760.0,2.7025366992199498,0.0,0.0
2020-02-19,02/19,2020,1686.0,2.5889073152754745,0.0,0.0
2020-02-20,02/20,2020,1707.0,2.621153491800258,0.0,0.0
2020-02-21,02/21,2020,1762.0,2.7056077636508813,0.0,0.0
2020-02-22,02/22,2020,1642.0,2.5213438977949756,0.0,0.0
2020-02-23,02/23,2020,1680.0,2.579694121982679,0.0,0.0
2020-02-24,02/24,2020,1741.0,2.673361587126098,0.0,0.0
2020-02-25,02/25,2020,1704.0,2.6165468951538604,0.0,0.0
2020-02-26,02/26,2020,1811.0,2.7808488422087096,1.0,0.0015355322154658804
2020-02-27,02/27,2020,1767.0,2.7132854247282108,0.0,0.0
2020-02-28,02/28,2020,1770.0,2.7178920213746083,0.0,0.0
2020-03-01,03/01,2020,1782.0,2.7363184079601988,0.0,0.0
2020-03-02,03/02,2020,1786.0,2.7424605368220627,1.0,0.0015355322154658804
2020-03-03,03/03,2020,1773.0,2.7224986180210062,1.0,0.0015355322154658804
2020-03-04,03/04,2020,1816.0,2.7885265032860387,0.0,0.0
2020-03-05,03/05,2020,1783.0,2.7378539401756647,3.0,0.004606596646397641
2020-03-06,03/06,2020,1847.0,2.836128001965481,2.0,0.003071064430931761
2020-03-07,03/07,2020,1695.0,2.6027271052146674,7.0,0.010748725508261163
2020-03-08,03/08,2020,1714.0,2.631902217308519,3.0,0.004606596646397641
2020-03-09,03/09,2020,1831.0,2.811559486518027,6.0,0.009213193292795283
2020-03-10,03/10,2020,1839.0,2.823843744241754,8.0,0.012284257723727043
2020-03-11,03/11,2020,1910.0,2.9328665315398315,15.0,0.023032983231988206
2020-03-12,03/12,2020,1805.0,2.771635648915914,0.0,0.0
2020-03-13,03/13,2020,1791.0,2.7501381978993917,31.0,0.0476014986794423
2020-03-14,03/14,2020,1789.0,2.74706713346846,12.0,0.018426386585590565
2020-03-15,03/15,2020,1860.0,2.8560899207665376,0.0,0.0
2020-03-16,03/16,2020,2004.0,3.0772065597936242,57.0,0.08752533628155518
2020-03-17,03/17,2020,2055.0,3.155518702782384,0.0,0.0
2020-03-18,03/18,2020,2015.0,3.094097414163749,0.0,0.0
2020-03-19,03/19,2020,2130.0,3.2706836189423254,95.0,0.14587556046925867
2020-03-20,03/20,2020,2052.0,3.1509121061359866,207.0,0.3178551686014372
2020-03-21,03/21,2020,1946.0,2.9881456912966033,112.0,0.1719796081321786
2020-03-22,03/22,2020,2016.0,3.095632946379215,112.0,0.1719796081321786
2020-03-23,03/23,2020,2174.0,3.3382470364228243,186.0,0.2856089920766538
2020-03-24,03/24,2020,2178.0,3.3443891652846878,240.0,0.3685277317118114
2020-03-25,03/25,2020,2346.0,3.6023585774829554,231.0,0.3547079417726182
2020-03-26,03/26,2020,2390.0,3.6699219949634543,364.0,0.5589337264295806
2020-03-27,03/27,2020,2432.0,3.734414348013021,299.0,0.4591241324242983
2020-03-28,03/28,2020,2533.0,3.889503101775075,317.0,0.4867637123026842
2020-03-29,03/29,2020,2398.0,3.6822062526871813,292.0,0.44837540691603683
2020-03-30,03/30,2020,2690.0,4.1305816596032185,417.0,0.640316933849272
2020-03-31,03/31,2020,2757.0,4.233462318039432,497.0,0.7631595110865428
2020-04-01,04/01,2020,2811.0,4.31638105767459,1250.0,1.919415269332351
2020-04-02,04/02,2020,2660.0,4.084515693139242,609.0,0.9351391192187206
2020-04-03,04/03,2020,2778.0,4.265708494564216,1120.0,1.7197960813217854
2020-04-04,04/04,2020,2702.0,4.149008046188809,1052.0,1.6153798906701073
2020-04-05,04/05,2020,2692.0,4.1336527240341505,518.0,0.7954056876113267
2020-04-06,04/06,2020,2722.0,4.1797186904981265,833.0,1.2790983354830772
2020-04-07,04/07,2020,2659.0,4.082980160923776,1416.0,2.1743136170996866
2020-04-08,04/08,2020,2605.0,4.000061421288619,541.0,0.8307229285670417
2020-04-09,04/09,2020,2519.0,3.868005650758553,1340.0,2.0576131687242807
2020-04-10,04/10,2020,2592.0,3.9800995024875623,985.0,1.5124992322338926
2020-04-11,04/11,2020,2444.0,3.7528407345986117,635.0,0.9750629568208318
2020-04-12,04/12,2020,2271.0,3.4871936613230146,561.0,0.8614335728763614
2020-04-13,04/13,2020,2382.0,3.6576377372397273,573.0,0.8798599594619496
2020-04-14,04/14,2020,2345.0,3.60082304526749,743.0,1.1409004360911474
2020-04-15,04/15,2020,2260.0,3.4703028069528896,1436.0,2.2050242614090045
2020-04-16,04/16,2020,2191.0,3.3643510840857442,753.0,1.156255758245809
2020-04-17,04/17,2020,2323.0,3.5670413365272404,760.0,1.16700448375407
2020-04-18,04/18,2020,2156.0,3.3106074565444383,641.0,0.9842761501136259
2020-04-19,04/19,2020,2022.0,3.10484613967201,385.0,0.5911799029543658
2020-04-20,04/20,2020,1907.0,2.928259934893434,546.0,0.8384005896443689
2020-04-21,04/21,2020,1919.0,2.9466863214790244,522.0,0.8015478164731924
2020-04-22,04/22,2020,1906.0,2.926724402677968,544.0,0.8353295252134352
2020-04-23,04/23,2020,1893.0,2.9067624838769115,516.0,0.7923346231803947
2020-04-24,04/24,2020,1868.0,2.8683741784902645,389.0,0.5973220318162262
2020-04-25,04/25,2020,1834.0,2.8161660831644246,369.0,0.5666113875069101
2020-04-26,04/26,2020,1724.0,2.647257539463178,242.0,0.3715987961427487
2020-04-27,04/27,2020,1690.0,2.595049444137338,437.0,0.6710275781585864
2020-04-28,04/28,2020,1761.0,2.7040722314354153,367.0,0.5635403230759763
2020-04-29,04/29,2020,1701.0,2.6119402985074625,426.0,0.6541367237884685
2020-04-30,04/30,2020,1636.0,2.5121307045021806,289.0,0.44376881026963844
2020-05-01,05/01,2020,1539.0,2.36318407960199,217.0,0.33321049075609466
2020-05-02,05/02,2020,1623.0,2.492168785701124,197.0,0.3024998464467785
2020-05-03,05/03,2020,1586.0,2.4353540937288862,133.0,0.20422578465696262
2020-05-04,05/04,2020,1699.0,2.608869234076531,306.0,0.4698728579325575
2020-05-05,05/05,2020,1655.0,2.541305816596032,330.0,0.5067256311037411
2020-05-06,05/06,2020,1624.0,2.4937043179165896,274.0,0.4207358270376531
2020-05-07,05/07,2020,1606.0,2.466064738038204,178.0,0.2733247343529257
2020-05-08,05/08,2020,1612.0,2.475277931330999,242.0,0.3715987961427416
2020-05-09,05/09,2020,1540.0,2.364719611817456,79.0,0.12130704502180834
2020-05-10,05/10,2020,1574.0,2.4169277071432957,70.0,0.10748725508261003
2020-05-11,05/11,2020,1528.0,2.3462932252318653,263.0,0.40384497266752817
2020-05-12,05/12,2020,1571.0,2.4123211104968982,347.0,0.5328296787666602
2020-05-13,05/13,2020,1602.0,2.4599226091763406,83.0,0.12744917388366872
2020-05-14,05/14,2020,1550.0,2.380074933972115,349.0,0.535900743197594
2020-05-15,05/15,2020,1651.0,2.5351636877341686,102.0,0.15662428597751443
2020-05-16,05/16,2020,1589.0,2.439960690375284,96.0,0.1474110926847274
2020-05-17,05/17,2020,1523.0,2.338615564154536,483.0,0.7416620600700199
2020-05-18,05/18,2020,1622.0,2.490633253485658,129.0,0.19808365579510223
2020-05-19,05/19,2020,1700.0,2.610404766291997,-217.0,-0.33321049075610176
2020-05-20,05/20,2020,1689.0,2.593513911921872,109.0,0.1673730114857861
2020-05-21,05/21,2020,1731.0,2.658006264971439,82.0,0.1259136416681983
2020-05-22,05/22,2020,1689.0,2.593513911921872,148.0,0.22725876788894794
2020-05-23,05/23,2020,1571.0,2.4123211104968982,86.0,0.13205577053006579
2020-05-24,05/24,2020,1371.0,2.105214667403722,-82.0,-0.1259136416681983
2020-05-25,05/25,2020,1533.0,2.353970886309195,89.0,0.13666236717646285
2020-05-26,05/26,2020,1569.0,2.4092500460659663,137.0,0.210367913518823
2020-05-27,05/27,2020,1519.0,2.3324734352926724,1.0,0.0015355322154704254
2020-05-28,05/28,2020,1599.0,2.4553160125299427,66.0,0.10134512622074254
2020-05-29,05/29,2020,1528.0,2.3462932252318653,51.0,0.07831214298876432
2020-05-30,05/30,2020,1484.0,2.2787298077513665,57.0,0.08752533628155135
2020-05-31,05/31,2020,1467.0,2.2526257600884465,31.0,0.047601498679448184
2020-06-01,06/01,2020,1526.0,2.3432221608009334,29.0,0.04453043424850733
2020-06-02,06/02,2020,1599.0,2.4553160125299427,106.0,0.16276641483938192
2020-06-03,06/03,2020,1541.0,2.366255144032922,81.0,0.12437810945273498
2020-06-04,06/04,2020,1595.0,2.449173883668079,44.0,0.06756341748049977
2020-06-05,06/05,2020,1457.0,2.237270437933788,45.0,0.06909894969596309
2020-06-06,06/06,2020,1556.0,2.38928812726491,31.0,0.047601498679448184
2020-06-07,06/07,2020,1369.0,2.1021436029727902,13.0,0.01996191880105158
2020-06-08,06/08,2020,1448.0,2.223450647994595,54.0,0.08291873963516139
2020-06-09,06/09,2020,1559.0,2.3938947239113078,85.0,0.13052023831459536
2020-06-10,06/10,2020,1500.0,2.303298323198821,21.0,0.03224617652478656
2020-06-11,06/11,2020,1585.0,2.4338185615134207,27.0,0.041459369817580694
2020-06-12,06/12,2020,1539.0,2.36318407960199,28.0,0.042994902033044013
2020-06-13,06/13,2020,1537.0,2.3601130151710583,24.0,0.03685277317117652
2020-06-14,06/14,2020,1489.0,2.286407468828696,8.0,0.012284257723727876
2020-06-15,06/15,2020,1534.0,2.355506418524661,28.0,0.042994902033044013
2020-06-16,06/16,2020,1571.0,2.4123211104968982,112.0,0.17197960813218316
2020-06-17,06/17,2020,1490.0,2.287943001044162,25.0,0.03838830538664695
2020-06-18,06/18,2020,1541.0,2.366255144032922,28.0,0.042994902033044013
2020-06-19,06/19,2020,1507.0,2.314047048707082,14.0,0.021497451016522007
2020-06-20,06/20,2020,1510.0,2.3186536453534794,16.0,0.024568515447455752
2020-06-21,06/21,2020,1556.0,2.38928812726491,5.0,0.007677661077330811
2020-06-22,06/22,2020,1629.0,2.501381978993919,22.0,0.03378170874024278
2020-06-23,06/23,2020,1665.0,2.556661138750691,54.0,0.08291873963516139
2020-06-24,06/24,2020,1614.0,2.478348995761931,11.0,0.01689085437012494
2020-06-25,06/25,2020,1728.0,2.6533996683250414,17.0,0.026104047662919072
2020-06-26,06/26,2020,1739.0,2.6702905226951663,25.0,0.03838830538664695
2020-06-27,06/27,2020,1566.0,2.4046434494195688,0.0,0.0
2020-06-28,06/28,2020,1449.0,2.2249861802100606,0.0,0.0
2020-06-29,06/29,2020,1416.0,2.1743136170996866,32.0,0.049137030894911504
2020-06-30,06/30,2020,1486.0,2.2818008721822984,27.0,0.04145936981757359
2020-07-01,07/01,2020,1503.0,2.3079049198452184,18.0,0.027639579878389497
2020-07-02,07/02,2020,1506.0,2.312511516491616,13.0,0.01996191880105158
2020-07-03,07/03,2020,1427.0,2.1912044714698116,18.0,0.027639579878389497
2020-07-04,07/04,2020,1406.0,2.158958294945028,0.0,0.0
2020-07-05,07/05,2020,1543.0,2.3693262084638533,0.0,0.0
2020-07-06,07/06,2020,1490.0,2.287943001044162,26.0,0.03992383760211027
2020-07-07,07/07,2020,1503.0,2.3079049198452184,9.0,0.013819789939198301
2020-07-08,07/08,2020,1463.0,2.246483631226583,30.0,0.04606596646397065
2020-07-09,07/09,2020,1607.0,2.4676002702536697,13.0,0.019961918801058687
2020-07-10,07/10,2020,1635.0,2.5105951722867146,24.0,0.03685277317118363
2020-07-11,07/11,2020,1436.0,2.2050242614090045,0.0,0.0
2020-07-12,07/12,2020,1456.0,2.235734905718322,0.0,0.0
2020-07-13,07/13,2020,1486.0,2.2818008721822984,20.0,0.030710644309316137
2020-07-14,07/14,2020,1512.0,2.3217247097844114,0.0,0.0
2020-07-15,07/15,2020,1494.0,2.2940851299060254,86.0,0.13205577053006579
2020-07-16,07/16,2020,1469.0,2.2556968245193785,16.0,0.024568515447455752
2020-07-17,07/17,2020,1524.0,2.340151096370002,13.0,0.01996191880105158
2020-07-18,07/18,2020,1449.0,2.2249861802100606,0.0,0.0
2020-07-19,07/19,2020,1461.0,2.2434125667956515,0.0,0.0
2020-07-20,07/20,2020,1572.0,2.413856642712364,22.0,0.03378170874024988
2020-07-21,07/21,2020,1517.0,2.329402370861741,-14.0,-0.021497451016522007
2020-07-22,07/22,2020,1505.0,2.31097598427615,6.0,0.00921319329279413
2020-07-23,07/23,2020,1555.0,2.3877525950494443,10.0,0.015355322154661621
2020-07-24,07/24,2020,1582.0,2.4292119648670227,9.0,0.013819789939191196
2020-07-25,07/25,2020,1592.0,2.4445672870216817,0.0,0.0
2020-07-26,07/26,2020,1503.0,2.3079049198452184,0.0,0.0
2020-07-27,07/27,2020,1560.0,2.3954302561267733,16.0,0.024568515447455752
2020-07-28,07/28,2020,1574.0,2.4169277071432957,12.0,0.01842638658558826
2020-07-29,07/29,2020,1535.0,2.3570419507401263,13.0,0.019961918801058687
2020-07-30,07/30,2020,1612.0,2.475277931330999,16.0,0.024568515447455752
2020-07-31,07/31,2020,1749.0,2.685645844849825,11.0,0.01689085437012494
2020-08-01,08/01,2020,1612.0,2.475277931330999,0.0,0.0
2020-08-02,08/02,2020,1511.0,2.3201891775689454,0.0,0.0
2020-08-03,08/03,2020,1480.0,2.272587678889503,29.0,0.04453043424850733
2020-08-04,08/04,2020,1488.0,2.28487193661323,1.0,0.0015355322154704254
2020-08-05,08/05,2020,1481.0,2.274123211104969,8.0,0.01228425772372077
2020-08-06,08/06,2020,1613.0,2.476813463546465,4.0,0.006142128861867491
2020-08-07,08/07,2020,1622.0,2.490633253485658,12.0,0.01842638658558826
2020-08-08,08/08,2020,1649.0,2.532092623303237,0.0,0.0
2020-08-09,08/09,2020,1682.0,2.582765186413611,0.0,0.0
2020-08-10,08/10,2020,1835.0,2.8177016153798906,14.0,0.021497451016522007
2020-08-11,08/11,2020,1827.0,2.8054173576561636,13.0,0.019961918801058687
2020-08-12,08/12,2020,1838.0,2.822308212026288,17.0,0.026104047662919072
2020-08-13,08/13,2020,1789.0,2.74706713346846,16.0,0.024568515447455752
2020-08-14,08/14,2020,1602.0,2.4599226091763406,17.0,0.026104047662919072
2020-08-15,08/15,2020,1616.0,2.4814200601928627,1.0,0.00153553221546332
2020-08-16,08/16,2020,1579.0,2.4246053682206252,1.0,0.0015355322154704254
2020-08-17,08/17,2020,1491.0,2.289478533259628,19.0,0.029175112093845712
2020-08-18,08/18,2020,1598.0,2.453780480314477,21.0,0.03224617652478656
2020-08-19,08/19,2020,1539.0,2.36318407960199,17.0,0.026104047662919072
2020-08-20,08/20,2020,1579.0,2.4246053682206252,11.0,0.01689085437012494
2020-08-21,08/21,2020,1565.0,2.4031079172041028,23.0,0.0353172409557132
2020-08-22,08/22,2020,1523.0,2.338615564154536,8.0,0.012284257723727876
2020-08-23,08/23,2020,1481.0,2.274123211104969,0.0,0.0
2020-08-24,08/24,2020,1588.0,2.438425158159818,15.0,0.023032983231992432
2020-08-25,08/25,2020,1510.0,2.3186536453534794,19.0,0.029175112093852817
2020-08-26,08/26,2020,1608.0,2.4691358024691357,0.0,0.0
2020-08-27,08/27,2020,1570.0,2.4107855782814323,32.0,0.0491370308949044
2020-08-28,08/28,2020,1616.0,2.4814200601928627,17.0,0.026104047662919072
2020-08-29,08/29,2020,1497.0,2.298691726552423,6.0,0.00921319329279413
2020-08-30,08/30,2020,1416.0,2.1743136170996866,3.0,0.004606596646397065
2020-08-31,08/31,2020,1516.0,2.327866838646275,27.0,0.041459369817580694
2020-09-01,09/01,2020,1539.0,2.36318407960199,24.0,0.03685277317118363
2020-09-02,09/02,2020,1515.0,2.326331306430809,22.0,0.03378170874024988
2020-09-03,09/03,2020,1554.0,2.3862170628339783,17.0,0.026104047662919072
2020-09-04,09/04,2020,1676.0,2.5735519931208155,-22.0,-0.03378170874024988
2020-09-05,09/05,2020,1627.0,2.4983109145629876,11.0,0.01689085437012494
2020-09-06,09/06,2020,1493.0,2.2925495976905594,2.0,0.0030710644309337454
2020-09-07,09/07,2020,1597.0,2.452244948099011,23.0,0.0353172409557132
2020-09-08,09/08,2020,1621.0,2.489097721270192,38.0,0.058350224187705635
2020-09-09,09/09,2020,1666.0,2.558196670966157,27.0,0.04145936981757359
2020-09-10,09/10,2020,1646.0,2.527486026656839,18.0,0.027639579878389497
2020-09-11,09/11,2020,1662.0,2.5520545421042935,79.0,0.12130704502180123
2020-09-12,09/12,2020,1632.0,2.505988575640317,17.0,0.026104047662919072
2020-09-13,09/13,2020,1676.0,2.5735519931208155,4.0,0.006142128861867491
2020-09-14,09/14,2020,1717.0,2.636508813954917,34.0,0.052208095325838144
2020-09-15,09/15,2020,1828.0,2.8069528898716296,49.0,0.07524107855783058
2020-09-16,09/16,2020,1714.0,2.631902217308519,45.0,0.06909894969596309
2020-09-17,09/17,2020,1670.0,2.5643387998280205,47.0,0.07217001412689683
2020-09-18,09/18,2020,1759.0,2.701001167004484,154.0,0.23647196118174207
2020-09-19,09/19,2020,1769.0,2.7163564891591427,25.0,0.03838830538664695
2020-09-20,09/20,2020,1675.0,2.57201646090535,11.0,0.01689085437012494
2020-09-21,09/21,2020,1660.0,2.5489834776733615,53.0,0.08138320741969807
2020-09-22,09/22,2020,1588.0,2.438425158159818,77.0,0.11823598059086748
2020-09-23,09/23,2020,1578.0,2.4230698360051592,27.0,0.041459369817580694
2020-09-24,09/24,2020,1608.0,2.4691358024691357,50.0,0.0767766107732939
2020-09-25,09/25,2020,1585.0,2.4338185615134207,150.0,0.2303298323198817
2020-09-26,09/26,2020,1581.0,2.427676432651557,39.0,0.059885756403168955
2020-09-27,09/27,2020,1568.0,2.4077145138505007,27.0,0.041459369817580694
2020-09-28,09/28,2020,1718.0,2.6380443461703824,81.0,0.12437810945273498
2020-09-29,09/29,2020,1707.0,2.621153491800258,71.0,0.10902278729808046
2020-09-30,09/30,2020,1753.0,2.6917879737116883,60.0,0.09213193292794841
2020-10-01,10/01,2020,1781.0,2.734782875744733,56.0,0.08598980406608803
2020-10-02,10/02,2020,1750.0,2.687181377065291,135.0,0.20729684908789636
2020-10-03,10/03,2020,1740.0,2.671826054910632,25.0,0.03838830538664695
